customer_id,customer_name,email,country,registration_date
CUST00922,Customer 922,customer922@email.com,India,2022-10-21
CUST00923,Customer 923,customer923@email.com,Australia,2022-05-26
CUST00924,Customer 924,customer924@email.com,India,2022-08-29
CUST00925,Customer 925,customer925@email.com,Canada,2022-09-03
CUST00926,Customer 926,customer926@email.com,Germany,2022-08-14
CUST00927,Customer 927,customer927@email.com,India,2022-06-24
CUST00928,Customer 928,customer928@email.com,Australia,2022-04-05
CUST00929,Customer 929,customer929@email.com,India,2022-01-27
CUST00930,Customer 930,customer930@email.com,India,2022-05-10
CUST00931,Customer 931,customer931@email.com,India,2022-09-02
CUST00932,Customer 932,customer932@email.com,UK,2022-02-28
CUST00933,Customer 933,customer933@email.com,UK,2022-02-03
CUST00934,Customer 934,customer934@email.com,Germany,2022-07-25
CUST00935,Customer 935,customer935@email.com,USA,2022-09-09
CUST00936,Customer 936,customer936@email.com,India,2022-02-07
CUST00937,Customer 937,customer937@email.com,Canada,2022-10-23
CUST00938,Customer 938,customer938@email.com,USA,2022-11-19
CUST00939,Customer 939,customer939@email.com,Canada,2022-12-18
CUST00940,Customer 940,customer940@email.com,USA,2022-01-28
CUST00941,Customer 941,customer941@email.com,Germany,2022-03-19
CUST00942,Customer 942,customer942@email.com,India,2022-03-18
CUST00943,Customer 943,customer943@email.com,India,2022-10-16
CUST00944,Customer 944,customer944@email.com,France,2022-06-05
CUST00945,Customer 945,customer945@email.com,Canada,2022-02-13
CUST00946,Customer 946,customer946@email.com,USA,2022-05-08
CUST00947,Customer 947,customer947@email.com,USA,2022-03-02
CUST00948,Customer 948,customer948@email.com,UK,2022-10-13
CUST00949,Customer 949,customer949@email.com,France,2022-08-02
CUST00950,Customer 950,customer950@email.com,Australia,2022-11-07
CUST00951,Customer 951,customer951@email.com,Australia,2022-11-02
CUST00952,Customer 952,customer952@email.com,UK,2022-11-13
CUST00953,Customer 953,customer953@email.com,UK,2022-04-26
CUST00954,Customer 954,customer954@email.com,UK,2022-09-25
CUST00955,Customer 955,customer955@email.com,Canada,2022-07-14
CUST00956,Customer 956,customer956@email.com,Canada,2022-08-19
CUST00957,Customer 957,customer957@email.com,Germany,2022-08-15
CUST00958,Customer 958,customer958@email.com,Germany,2022-06-02
CUST00959,Customer 959,customer959@email.com,UK,2022-10-29
CUST00960,Customer 960,customer960@email.com,France,2022-08-08
CUST00961,Customer 961,customer961@email.com,USA,2022-06-06
CUST00962,Customer 962,customer962@email.com,Canada,2022-10-19
CUST00963,Customer 963,customer963@email.com,France,2022-11-14
CUST00964,Customer 964,customer964@email.com,India,2022-01-31
CUST00965,Customer 965,customer965@email.com,Canada,2022-11-09
CUST00966,Customer 966,customer966@email.com,Canada,2022-02-20
CUST00967,Customer 967,customer967@email.com,Germany,2022-04-17
CUST00968,Customer 968,customer968@email.com,USA,2022-11-17
CUST00969,Customer 969,customer969@email.com,USA,2022-04-19
CUST00970,Customer 970,customer970@email.com,Australia,2022-05-16
CUST00971,Customer 971,customer971@email.com,Australia,2022-12-05
CUST00972,Customer 972,customer972@email.com,Australia,2022-02-11
CUST00973,Customer 973,customer973@email.com,Australia,2022-03-22
CUST00974,Customer 974,customer974@email.com,India,2022-05-03
CUST00975,Customer 975,customer975@email.com,India,2022-03-30
CUST00976,Customer 976,customer976@email.com,Canada,2022-10-10
CUST00977,Customer 977,customer977@email.com,UK,2022-02-08
CUST00978,Customer 978,customer978@email.com,Germany,2022-03-22
CUST00979,Customer 979,customer979@email.com,Germany,2022-01-02
CUST00980,Customer 980,customer980@email.com,Australia,2022-07-29
CUST00981,Customer 981,customer981@email.com,Canada,2022-08-19
CUST00982,Customer 982,customer982@email.com,France,2022-12-19
CUST00983,Customer 983,customer983@email.com,UK,2022-11-01
CUST00984,Customer 984,customer984@email.com,Canada,2022-08-29
CUST00985,Customer 985,customer985@email.com,UK,2022-05-30
CUST00986,Customer 986,customer986@email.com,UK,2022-01-17
CUST00987,Customer 987,customer987@email.com,UK,2022-04-29
CUST00988,Customer 988,customer988@email.com,Canada,2022-05-28
CUST00989,Customer 989,customer989@email.com,Australia,2022-12-28
CUST00990,Customer 990,customer990@email.com,Germany,2022-05-25
CUST00991,Customer 991,customer991@email.com,Germany,2022-12-26
CUST00992,Customer 992,customer992@email.com,Australia,2022-08-21
CUST00993,Customer 993,customer993@email.com,UK,2022-02-06
CUST00994,Customer 994,customer994@email.com,France,2022-12-18
CUST00995,Customer 995,customer995@email.com,USA,2022-04-30
CUST00996,Customer 996,customer996@email.com,Canada,2022-05-16
CUST00997,Customer 997,customer997@email.com,USA,2022-11-17
CUST00998,Customer 998,customer998@email.com,Australia,2022-10-29
CUST00999,Customer 999,customer999@email.com,France,2022-12-05
CUST01000,Customer 1000,customer1000@email.com,Canada,2022-04-12
CUST01001,Customer 1001,customer1001@email.com,Australia,2022-08-06
CUST01002,Customer 1002,customer1002@email.com,UK,2022-02-28
CUST01003,Customer 1003,customer1003@email.com,Germany,2022-10-06
CUST01004,Customer 1004,customer1004@email.com,USA,2022-04-26
CUST01005,Customer 1005,customer1005@email.com,India,2022-11-28
CUST01006,Customer 1006,customer1006@email.com,India,2022-03-18
CUST01007,Customer 1007,customer1007@email.com,France,2022-05-17
CUST01008,Customer 1008,customer1008@email.com,UK,2022-03-14
CUST01009,Customer 1009,customer1009@email.com,USA,2022-02-06
CUST01010,Customer 1010,customer1010@email.com,UK,2022-01-31
CUST01011,Customer 1011,customer1011@email.com,USA,2022-03-26
CUST01012,Customer 1012,customer1012@email.com,France,2022-06-07
CUST01013,Customer 1013,customer1013@email.com,France,2022-11-01
CUST01014,Customer 1014,customer1014@email.com,India,2022-10-19
CUST01015,Customer 1015,customer1015@email.com,UK,2022-05-28
CUST01016,Customer 1016,customer1016@email.com,Canada,2022-08-13
CUST01017,Customer 1017,customer1017@email.com,India,2022-03-05
CUST01018,Customer 1018,customer1018@email.com,UK,2022-08-28
CUST01019,Customer 1019,customer1019@email.com,India,2022-12-19
CUST01020,Customer 1020,customer1020@email.com,Canada,2022-06-05
CUST01021,Customer 1021,customer1021@email.com,Germany,2022-12-25
CUST01022,Customer 1022,customer1022@email.com,Germany,2022-07-26
CUST01023,Customer 1023,customer1023@email.com,Germany,2022-05-20
CUST01024,Customer 1024,customer1024@email.com,Germany,2022-09-14
CUST01025,Customer 1025,customer1025@email.com,Australia,2022-10-04
CUST01026,Customer 1026,customer1026@email.com,USA,2022-09-10
CUST01027,Customer 1027,customer1027@email.com,Australia,2022-08-13
CUST01028,Customer 1028,customer1028@email.com,Australia,2022-02-11
CUST01029,Customer 1029,customer1029@email.com,Australia,2022-11-03
CUST01030,Customer 1030,customer1030@email.com,Germany,2022-01-21
CUST01031,Customer 1031,customer1031@email.com,Canada,2022-08-10
CUST01032,Customer 1032,customer1032@email.com,France,2022-06-15
CUST01033,Customer 1033,customer1033@email.com,France,2022-11-06
CUST01034,Customer 1034,customer1034@email.com,USA,2022-05-09
CUST01035,Customer 1035,customer1035@email.com,Germany,2022-01-14
CUST01036,Customer 1036,customer1036@email.com,Germany,2022-02-16
CUST01037,Customer 1037,customer1037@email.com,Germany,2022-04-28
CUST01038,Customer 1038,customer1038@email.com,India,2022-12-12
CUST01039,Customer 1039,customer1039@email.com,UK,2022-10-22
CUST01040,Customer 1040,customer1040@email.com,India,2022-10-28
CUST01041,Customer 1041,customer1041@email.com,UK,2022-01-11
CUST01042,Customer 1042,customer1042@email.com,Germany,2022-12-11
CUST01043,Customer 1043,customer1043@email.com,Germany,2022-05-18
CUST01044,Customer 1044,customer1044@email.com,India,2022-10-23
CUST01045,Customer 1045,customer1045@email.com,India,2022-01-21
CUST01046,Customer 1046,customer1046@email.com,UK,2022-03-31
CUST01047,Customer 1047,customer1047@email.com,France,2022-08-29
CUST01048,Customer 1048,customer1048@email.com,UK,2022-09-23
CUST01049,Customer 1049,customer1049@email.com,India,2022-11-30
CUST01050,Customer 1050,customer1050@email.com,Canada,2022-08-15
CUST01051,Customer 1051,customer1051@email.com,India,2022-05-23
CUST01052,Customer 1052,customer1052@email.com,Canada,2022-04-03
CUST01053,Customer 1053,customer1053@email.com,USA,2022-10-27
CUST01054,Customer 1054,customer1054@email.com,India,2022-08-12
CUST01055,Customer 1055,customer1055@email.com,USA,2022-11-22
CUST01056,Customer 1056,customer1056@email.com,France,2022-09-09
CUST01057,Customer 1057,customer1057@email.com,UK,2022-02-16
CUST01058,Customer 1058,customer1058@email.com,Canada,2022-08-29
CUST01059,Customer 1059,customer1059@email.com,UK,2022-06-28
CUST01060,Customer 1060,customer1060@email.com,USA,2022-07-29
CUST01061,Customer 1061,customer1061@email.com,Canada,2022-06-20
CUST01062,Customer 1062,customer1062@email.com,UK,2022-06-14
CUST01063,Customer 1063,customer1063@email.com,India,2022-12-10
CUST01064,Customer 1064,customer1064@email.com,Germany,2022-02-23
CUST01065,Customer 1065,customer1065@email.com,USA,2022-03-24
CUST01066,Customer 1066,customer1066@email.com,UK,2022-06-18
CUST01067,Customer 1067,customer1067@email.com,USA,2022-07-30
CUST01068,Customer 1068,customer1068@email.com,Australia,2022-12-22
CUST01069,Customer 1069,customer1069@email.com,USA,2022-09-11
CUST01070,Customer 1070,customer1070@email.com,Canada,2022-05-28
CUST01071,Customer 1071,customer1071@email.com,Australia,2022-12-06
CUST01072,Customer 1072,customer1072@email.com,Canada,2022-07-25
CUST01073,Customer 1073,customer1073@email.com,Germany,2022-10-09
CUST01074,Customer 1074,customer1074@email.com,Australia,2022-01-19
CUST01075,Customer 1075,customer1075@email.com,India,2022-08-21
CUST01076,Customer 1076,customer1076@email.com,USA,2022-02-15
CUST01077,Customer 1077,customer1077@email.com,UK,2022-06-11
CUST01078,Customer 1078,customer1078@email.com,France,2022-05-10
CUST01079,Customer 1079,customer1079@email.com,USA,2022-06-15
CUST01080,Customer 1080,customer1080@email.com,USA,2022-03-01
CUST01081,Customer 1081,customer1081@email.com,Germany,2022-07-26
CUST01082,Customer 1082,customer1082@email.com,India,2022-09-21
CUST01083,Customer 1083,customer1083@email.com,France,2022-01-01
CUST01084,Customer 1084,customer1084@email.com,Australia,2022-12-03
CUST01085,Customer 1085,customer1085@email.com,Australia,2022-10-05
CUST01086,Customer 1086,customer1086@email.com,Australia,2022-08-25
CUST01087,Customer 1087,customer1087@email.com,Canada,2022-07-31
CUST01088,Customer 1088,customer1088@email.com,Canada,2022-01-28
CUST01089,Customer 1089,customer1089@email.com,UK,2022-04-07
CUST01090,Customer 1090,customer1090@email.com,France,2022-09-23
CUST01091,Customer 1091,customer1091@email.com,Australia,2022-07-05
CUST01092,Customer 1092,customer1092@email.com,Canada,2022-11-15
CUST01093,Customer 1093,customer1093@email.com,UK,2022-09-13
CUST01094,Customer 1094,customer1094@email.com,India,2022-11-17
CUST01095,Customer 1095,customer1095@email.com,UK,2022-08-15
CUST01096,Customer 1096,customer1096@email.com,Canada,2022-01-27
CUST01097,Customer 1097,customer1097@email.com,Germany,2022-04-15
CUST01098,Customer 1098,customer1098@email.com,Germany,2022-05-17
CUST01099,Customer 1099,customer1099@email.com,Australia,2022-10-09
CUST01100,Customer 1100,customer1100@email.com,Germany,2022-03-09
CUST01101,Customer 1101,customer1101@email.com,Australia,2022-05-28
CUST01102,Customer 1102,customer1102@email.com,Australia,2022-08-13
CUST01103,Customer 1103,customer1103@email.com,Canada,2022-12-24
CUST01104,Customer 1104,customer1104@email.com,Germany,2022-09-06
CUST01105,Customer 1105,customer1105@email.com,Australia,2022-03-04
CUST01106,Customer 1106,customer1106@email.com,France,2022-01-15
CUST01107,Customer 1107,customer1107@email.com,India,2022-11-19
CUST01108,Customer 1108,customer1108@email.com,UK,2022-11-08
CUST01109,Customer 1109,customer1109@email.com,UK,2022-05-03
CUST01110,Customer 1110,customer1110@email.com,Canada,2022-12-30
CUST01111,Customer 1111,customer1111@email.com,Germany,2022-03-23
CUST01112,Customer 1112,customer1112@email.com,Germany,2022-06-09
CUST01113,Customer 1113,customer1113@email.com,Australia,2022-10-10
CUST01114,Customer 1114,customer1114@email.com,USA,2022-01-08
CUST01115,Customer 1115,customer1115@email.com,Australia,2022-10-10
CUST01116,Customer 1116,customer1116@email.com,India,2022-07-28
CUST01117,Customer 1117,customer1117@email.com,France,2022-02-17
CUST01118,Customer 1118,customer1118@email.com,UK,2022-04-26
CUST01119,Customer 1119,customer1119@email.com,Australia,2022-02-28
CUST01120,Customer 1120,customer1120@email.com,USA,2022-08-25
CUST01121,Customer 1121,customer1121@email.com,USA,2022-03-02
CUST01122,Customer 1122,customer1122@email.com,Australia,2022-11-28
CUST01123,Customer 1123,customer1123@email.com,Canada,2022-03-20
CUST01124,Customer 1124,customer1124@email.com,UK,2022-09-13
CUST01125,Customer 1125,customer1125@email.com,Canada,2022-05-30
CUST01126,Customer 1126,customer1126@email.com,France,2022-09-18
CUST01127,Customer 1127,customer1127@email.com,USA,2022-12-28
CUST01128,Customer 1128,customer1128@email.com,USA,2022-05-20
CUST01129,Customer 1129,customer1129@email.com,India,2022-08-01
CUST01130,Customer 1130,customer1130@email.com,France,2022-09-05
CUST01131,Customer 1131,customer1131@email.com,USA,2022-08-30
CUST01132,Customer 1132,customer1132@email.com,France,2022-05-05
CUST01133,Customer 1133,customer1133@email.com,UK,2022-08-22
CUST01134,Customer 1134,customer1134@email.com,Germany,2022-10-10
CUST01135,Customer 1135,customer1135@email.com,USA,2022-03-16
CUST01136,Customer 1136,customer1136@email.com,India,2022-07-16
CUST01137,Customer 1137,customer1137@email.com,UK,2022-04-08
CUST01138,Customer 1138,customer1138@email.com,Australia,2022-11-03
CUST01139,Customer 1139,customer1139@email.com,France,2022-09-18
CUST01140,Customer 1140,customer1140@email.com,Australia,2022-03-11
CUST01141,Customer 1141,customer1141@email.com,Canada,2022-02-05
CUST01142,Customer 1142,customer1142@email.com,UK,2022-05-22
CUST01143,Customer 1143,customer1143@email.com,Australia,2022-08-01
CUST01144,Customer 1144,customer1144@email.com,USA,2022-06-24
CUST01145,Customer 1145,customer1145@email.com,France,2022-09-17
CUST01146,Customer 1146,customer1146@email.com,Germany,2022-05-17
CUST01147,Customer 1147,customer1147@email.com,UK,2022-01-02
CUST01148,Customer 1148,customer1148@email.com,USA,2022-05-25
CUST01149,Customer 1149,customer1149@email.com,India,2022-06-02
CUST01150,Customer 1150,customer1150@email.com,Canada,2022-10-28
CUST01151,Customer 1151,customer1151@email.com,France,2022-10-24
CUST01152,Customer 1152,customer1152@email.com,UK,2022-12-04
CUST01153,Customer 1153,customer1153@email.com,UK,2022-09-08
CUST01154,Customer 1154,customer1154@email.com,Germany,2022-03-18
CUST01155,Customer 1155,customer1155@email.com,Germany,2022-08-17
CUST01156,Customer 1156,customer1156@email.com,India,2022-10-03
CUST01157,Customer 1157,customer1157@email.com,Canada,2022-09-05
CUST01158,Customer 1158,customer1158@email.com,India,2022-06-26
CUST01159,Customer 1159,customer1159@email.com,USA,2022-06-20
CUST01160,Customer 1160,customer1160@email.com,USA,2022-10-10
CUST01161,Customer 1161,customer1161@email.com,India,2022-10-06
CUST01162,Customer 1162,customer1162@email.com,Canada,2022-07-13
CUST01163,Customer 1163,customer1163@email.com,India,2022-08-22
CUST01164,Customer 1164,customer1164@email.com,Canada,2022-06-14
CUST01165,Customer 1165,customer1165@email.com,Canada,2022-04-07
CUST01166,Customer 1166,customer1166@email.com,Australia,2022-12-24
CUST01167,Customer 1167,customer1167@email.com,France,2022-05-03
CUST01168,Customer 1168,customer1168@email.com,Canada,2022-10-20
CUST01169,Customer 1169,customer1169@email.com,Germany,2022-07-16
CUST01170,Customer 1170,customer1170@email.com,Canada,2022-04-30
CUST01171,Customer 1171,customer1171@email.com,Canada,2022-07-30
CUST01172,Customer 1172,customer1172@email.com,Canada,2022-01-23
CUST01173,Customer 1173,customer1173@email.com,Australia,2022-06-12
CUST01174,Customer 1174,customer1174@email.com,Australia,2022-08-31
CUST01175,Customer 1175,customer1175@email.com,USA,2022-12-28
CUST01176,Customer 1176,customer1176@email.com,Australia,2022-07-15
CUST01177,Customer 1177,customer1177@email.com,Germany,2022-07-17
CUST01178,Customer 1178,customer1178@email.com,Germany,2022-12-06
CUST01179,Customer 1179,customer1179@email.com,Australia,2022-11-30
CUST01180,Customer 1180,customer1180@email.com,India,2022-03-19
CUST01181,Customer 1181,customer1181@email.com,France,2022-09-11
CUST01182,Customer 1182,customer1182@email.com,Australia,2022-01-19
CUST01183,Customer 1183,customer1183@email.com,Canada,2022-03-06
CUST01184,Customer 1184,customer1184@email.com,UK,2022-09-15
CUST01185,Customer 1185,customer1185@email.com,France,2022-10-30
CUST01186,Customer 1186,customer1186@email.com,France,2022-06-19
CUST01187,Customer 1187,customer1187@email.com,Germany,2022-02-21
CUST01188,Customer 1188,customer1188@email.com,France,2022-08-14
CUST01189,Customer 1189,customer1189@email.com,Australia,2022-02-21
CUST01190,Customer 1190,customer1190@email.com,Canada,2022-09-27
CUST01191,Customer 1191,customer1191@email.com,Canada,2022-08-22
CUST01192,Customer 1192,customer1192@email.com,USA,2022-01-08
CUST01193,Customer 1193,customer1193@email.com,Canada,2022-03-15
CUST01194,Customer 1194,customer1194@email.com,Canada,2022-07-29
CUST01195,Customer 1195,customer1195@email.com,Germany,2022-12-02
CUST01196,Customer 1196,customer1196@email.com,Canada,2022-03-21
CUST01197,Customer 1197,customer1197@email.com,USA,2022-02-08
CUST01198,Customer 1198,customer1198@email.com,UK,2022-08-29
CUST01199,Customer 1199,customer1199@email.com,Australia,2022-05-16
CUST01200,Customer 1200,customer1200@email.com,Germany,2022-06-23
CUST01201,Customer 1201,customer1201@email.com,UK,2022-11-16
CUST01202,Customer 1202,customer1202@email.com,Germany,2022-12-21
CUST01203,Customer 1203,customer1203@email.com,India,2022-07-23
CUST01204,Customer 1204,customer1204@email.com,France,2022-11-29
CUST01205,Customer 1205,customer1205@email.com,India,2022-02-11
CUST01206,Customer 1206,customer1206@email.com,Canada,2022-06-18
CUST01207,Customer 1207,customer1207@email.com,UK,2022-12-12
CUST01208,Customer 1208,customer1208@email.com,Canada,2022-10-01
CUST01209,Customer 1209,customer1209@email.com,France,2022-07-14
CUST01210,Customer 1210,customer1210@email.com,Germany,2022-06-12
CUST01211,Customer 1211,customer1211@email.com,France,2022-11-17
CUST01212,Customer 1212,customer1212@email.com,USA,2022-09-07
CUST01213,Customer 1213,customer1213@email.com,France,2022-10-05
CUST01214,Customer 1214,customer1214@email.com,USA,2022-01-19
CUST01215,Customer 1215,customer1215@email.com,France,2022-11-13
CUST01216,Customer 1216,customer1216@email.com,Australia,2022-02-05
CUST01217,Customer 1217,customer1217@email.com,USA,2022-05-01
CUST01218,Customer 1218,customer1218@email.com,UK,2022-11-20
CUST01219,Customer 1219,customer1219@email.com,Canada,2022-12-17
CUST01220,Customer 1220,customer1220@email.com,Canada,2022-05-28
CUST01221,Customer 1221,customer1221@email.com,India,2022-04-27
CUST01222,Customer 1222,customer1222@email.com,Canada,2022-02-16
CUST01223,Customer 1223,customer1223@email.com,Germany,2022-08-11
CUST01224,Customer 1224,customer1224@email.com,Australia,2022-02-20
CUST01225,Customer 1225,customer1225@email.com,France,2022-11-21
CUST01226,Customer 1226,customer1226@email.com,India,2022-12-27
CUST01227,Customer 1227,customer1227@email.com,Germany,2022-02-21
CUST01228,Customer 1228,customer1228@email.com,Germany,2022-08-16
CUST01229,Customer 1229,customer1229@email.com,USA,2022-03-27
CUST01230,Customer 1230,customer1230@email.com,Canada,2022-12-22
CUST01231,Customer 1231,customer1231@email.com,UK,2022-06-03
CUST01232,Customer 1232,customer1232@email.com,UK,2022-01-15
CUST01233,Customer 1233,customer1233@email.com,India,2022-01-24
CUST01234,Customer 1234,customer1234@email.com,Australia,2022-06-16
CUST01235,Customer 1235,customer1235@email.com,UK,2022-01-29
CUST01236,Customer 1236,customer1236@email.com,France,2022-05-31
CUST01237,Customer 1237,customer1237@email.com,UK,2022-07-03
CUST01238,Customer 1238,customer1238@email.com,India,2022-07-11
CUST01239,Customer 1239,customer1239@email.com,UK,2022-08-09
CUST01240,Customer 1240,customer1240@email.com,France,2022-03-16
CUST01241,Customer 1241,customer1241@email.com,USA,2022-05-06
CUST01242,Customer 1242,customer1242@email.com,Australia,2022-09-29
CUST01243,Customer 1243,customer1243@email.com,India,2022-07-30
CUST01244,Customer 1244,customer1244@email.com,USA,2022-10-17
CUST01245,Customer 1245,customer1245@email.com,USA,2022-12-16
CUST01246,Customer 1246,customer1246@email.com,USA,2022-04-03
CUST01247,Customer 1247,customer1247@email.com,Germany,2022-03-29
CUST01248,Customer 1248,customer1248@email.com,Australia,2022-03-31
CUST01249,Customer 1249,customer1249@email.com,Canada,2022-02-10
CUST01250,Customer 1250,customer1250@email.com,Australia,2022-11-09
CUST01251,Customer 1251,customer1251@email.com,Germany,2022-07-15
CUST01252,Customer 1252,customer1252@email.com,Canada,2022-11-14
CUST01253,Customer 1253,customer1253@email.com,Australia,2022-12-16
CUST01254,Customer 1254,customer1254@email.com,USA,2022-05-04
CUST01255,Customer 1255,customer1255@email.com,India,2022-09-12
CUST01256,Customer 1256,customer1256@email.com,Canada,2022-10-26
CUST01257,Customer 1257,customer1257@email.com,France,2022-03-15
CUST01258,Customer 1258,customer1258@email.com,France,2022-04-29
CUST01259,Customer 1259,customer1259@email.com,UK,2022-08-25
CUST01260,Customer 1260,customer1260@email.com,Canada,2022-11-23
CUST01261,Customer 1261,customer1261@email.com,India,2022-05-11
CUST01262,Customer 1262,customer1262@email.com,Germany,2022-08-24
CUST01263,Customer 1263,customer1263@email.com,USA,2022-05-11
CUST01264,Customer 1264,customer1264@email.com,UK,2022-12-08
CUST01265,Customer 1265,customer1265@email.com,France,2022-01-05
CUST01266,Customer 1266,customer1266@email.com,Germany,2022-08-27
CUST01267,Customer 1267,customer1267@email.com,Germany,2022-05-28
CUST01268,Customer 1268,customer1268@email.com,USA,2022-12-13
CUST01269,Customer 1269,customer1269@email.com,Canada,2022-10-07
CUST01270,Customer 1270,customer1270@email.com,France,2022-03-22
CUST01271,Customer 1271,customer1271@email.com,India,2022-02-07
CUST01272,Customer 1272,customer1272@email.com,Germany,2022-08-15
CUST01273,Customer 1273,customer1273@email.com,USA,2022-06-26
CUST01274,Customer 1274,customer1274@email.com,India,2022-10-28
CUST01275,Customer 1275,customer1275@email.com,Canada,2022-06-03
CUST01276,Customer 1276,customer1276@email.com,France,2022-11-24
CUST01277,Customer 1277,customer1277@email.com,Canada,2022-08-06
CUST01278,Customer 1278,customer1278@email.com,Germany,2022-12-20
CUST01279,Customer 1279,customer1279@email.com,India,2022-05-09
CUST01280,Customer 1280,customer1280@email.com,India,2022-08-22
CUST01281,Customer 1281,customer1281@email.com,India,2022-06-04
CUST01282,Customer 1282,customer1282@email.com,Germany,2022-04-12
CUST01283,Customer 1283,customer1283@email.com,Germany,2022-07-16
CUST01284,Customer 1284,customer1284@email.com,Canada,2022-09-05
CUST01285,Customer 1285,customer1285@email.com,UK,2022-02-24
CUST01286,Customer 1286,customer1286@email.com,Canada,2022-05-02
CUST01287,Customer 1287,customer1287@email.com,France,2022-07-15
CUST01288,Customer 1288,customer1288@email.com,USA,2022-10-20
CUST01289,Customer 1289,customer1289@email.com,India,2022-07-03
CUST01290,Customer 1290,customer1290@email.com,UK,2022-10-22
CUST01291,Customer 1291,customer1291@email.com,USA,2022-06-01
CUST01292,Customer 1292,customer1292@email.com,UK,2022-12-25
CUST01293,Customer 1293,customer1293@email.com,Australia,2022-06-01
CUST01294,Customer 1294,customer1294@email.com,Canada,2022-01-12
CUST01295,Customer 1295,customer1295@email.com,Germany,2022-12-04
CUST01296,Customer 1296,customer1296@email.com,India,2022-07-22
CUST01297,Customer 1297,customer1297@email.com,Canada,2022-05-21
CUST01298,Customer 1298,customer1298@email.com,USA,2022-01-05
CUST01299,Customer 1299,customer1299@email.com,Australia,2022-10-17
CUST01300,Customer 1300,customer1300@email.com,Australia,2022-12-18
CUST01301,Customer 1301,customer1301@email.com,Australia,2022-01-26
CUST01302,Customer 1302,customer1302@email.com,USA,2022-11-07
CUST01303,Customer 1303,customer1303@email.com,USA,2022-09-12
CUST01304,Customer 1304,customer1304@email.com,USA,2022-05-27
CUST01305,Customer 1305,customer1305@email.com,USA,2022-04-28
CUST01306,Customer 1306,customer1306@email.com,Australia,2022-11-07
CUST01307,Customer 1307,customer1307@email.com,Australia,2022-06-30
CUST01308,Customer 1308,customer1308@email.com,UK,2022-04-23
CUST01309,Customer 1309,customer1309@email.com,Canada,2022-11-22
CUST01310,Customer 1310,customer1310@email.com,India,2022-04-08
CUST01311,Customer 1311,customer1311@email.com,Germany,2022-11-14
CUST01312,Customer 1312,customer1312@email.com,Australia,2022-05-09
CUST01313,Customer 1313,customer1313@email.com,Germany,2022-12-14
CUST01314,Customer 1314,customer1314@email.com,Canada,2022-12-04
CUST01315,Customer 1315,customer1315@email.com,Canada,2022-12-15
CUST01316,Customer 1316,customer1316@email.com,Germany,2022-03-12
CUST01317,Customer 1317,customer1317@email.com,Australia,2022-11-18
CUST01318,Customer 1318,customer1318@email.com,Germany,2022-02-19
CUST01319,Customer 1319,customer1319@email.com,UK,2022-11-18
CUST01320,Customer 1320,customer1320@email.com,France,2022-11-27
CUST01321,Customer 1321,customer1321@email.com,Australia,2022-01-21
CUST01322,Customer 1322,customer1322@email.com,Australia,2022-06-08
CUST01323,Customer 1323,customer1323@email.com,India,2022-08-14
CUST01324,Customer 1324,customer1324@email.com,USA,2022-01-18
CUST01325,Customer 1325,customer1325@email.com,France,2022-10-24
CUST01326,Customer 1326,customer1326@email.com,Canada,2022-07-06
CUST01327,Customer 1327,customer1327@email.com,Australia,2022-03-09
CUST01328,Customer 1328,customer1328@email.com,Germany,2022-02-16
CUST01329,Customer 1329,customer1329@email.com,France,2022-06-01
CUST01330,Customer 1330,customer1330@email.com,India,2022-06-17
CUST01331,Customer 1331,customer1331@email.com,Canada,2022-08-01
CUST01332,Customer 1332,customer1332@email.com,USA,2022-03-31
CUST01333,Customer 1333,customer1333@email.com,USA,2022-04-13
CUST01334,Customer 1334,customer1334@email.com,India,2022-03-09
CUST01335,Customer 1335,customer1335@email.com,India,2022-10-04
CUST01336,Customer 1336,customer1336@email.com,Germany,2022-07-07
CUST01337,Customer 1337,customer1337@email.com,Australia,2022-09-29
CUST01338,Customer 1338,customer1338@email.com,USA,2022-09-14
CUST01339,Customer 1339,customer1339@email.com,Canada,2022-05-20
CUST01340,Customer 1340,customer1340@email.com,France,2022-03-26
CUST01341,Customer 1341,customer1341@email.com,Canada,2022-05-12
CUST01342,Customer 1342,customer1342@email.com,UK,2022-09-04
CUST01343,Customer 1343,customer1343@email.com,UK,2022-06-01
CUST01344,Customer 1344,customer1344@email.com,India,2022-06-23
CUST01345,Customer 1345,customer1345@email.com,Germany,2022-02-28
CUST01346,Customer 1346,customer1346@email.com,UK,2022-08-28
CUST01347,Customer 1347,customer1347@email.com,USA,2022-02-08
CUST01348,Customer 1348,customer1348@email.com,Canada,2022-03-14
CUST01349,Customer 1349,customer1349@email.com,Canada,2022-04-26
CUST01350,Customer 1350,customer1350@email.com,India,2022-12-13
CUST01351,Customer 1351,customer1351@email.com,Australia,2022-12-12
CUST01352,Customer 1352,customer1352@email.com,Australia,2022-07-23
CUST01353,Customer 1353,customer1353@email.com,France,2022-10-13
CUST01354,Customer 1354,customer1354@email.com,India,2022-07-07
CUST01355,Customer 1355,customer1355@email.com,France,2022-02-16
CUST01356,Customer 1356,customer1356@email.com,Australia,2022-07-22
CUST01357,Customer 1357,customer1357@email.com,India,2022-01-08
CUST01358,Customer 1358,customer1358@email.com,India,2022-05-16
CUST01359,Customer 1359,customer1359@email.com,India,2022-10-02
CUST01360,Customer 1360,customer1360@email.com,Australia,2022-03-05
